,cover_image_url,issue_month,issue_year
444,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1997_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1997
445,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1997_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1997
446,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1997_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1997
447,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1997_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1997
448,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1997_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1997
449,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1997_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1997
450,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1997_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1997
451,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1997_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1997
452,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1997_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1997
453,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1997_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1997
454,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1997_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1997
455,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1997_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1997
456,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1998_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1998
457,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1998_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1998
458,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1998_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1998
459,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1998_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1998
460,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1998_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1998
461,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1998_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1998
462,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1998_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1998
463,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1998_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1998
464,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1998_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1998
465,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1998_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1998
466,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1998_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1998
467,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1998_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1998
468,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1999_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1999
469,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1999_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1999
470,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1999_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1999
471,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1999_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1999
472,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1999_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1999
473,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1999_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1999
474,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1999_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1999
475,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1999_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1999
476,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1999_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1999
477,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1999_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1999
478,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1999_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1999
479,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1999_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1999
480,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2000_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,2000
481,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2000_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,2000
482,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2000_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,2000
483,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2000_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,2000
484,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2000_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,2000
485,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2000_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,2000
486,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2000_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,2000
487,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2000_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,2000
488,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2000_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,2000
489,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2000_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,2000
490,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2000_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,2000
491,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2000_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,2000
492,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2001_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,2001
493,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2001_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,2001
494,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2001_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,2001
495,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2001_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,2001
496,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2001_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,2001
497,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2001_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,2001
498,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2001_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,2001
499,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2001_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,2001
500,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2001_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,2001
501,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2001_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,2001
502,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2001_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,2001
503,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2001_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,2001
504,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2002_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,2002
505,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2002_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,2002
506,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2002_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,2002
507,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2002_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,2002
508,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2002_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,2002
509,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2002_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,2002
510,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2002_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,2002
511,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2002_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,2002
512,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2002_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,2002
513,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2002_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,2002
514,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2002_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,2002
515,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2002_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,2002
516,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2003_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,2003
517,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2003_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,2003
518,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2003_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,2003
519,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2003_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,2003
520,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2003_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,2003
521,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2003_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,2003
522,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2003_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,2003
523,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2003_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,2003
524,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2003_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,2003
525,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2003_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,2003
526,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2003_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,2003
527,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2003_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,2003
528,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2004_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,2004
529,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2004_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,2004
530,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2004_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,2004
531,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2004_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,2004
532,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2004_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,2004
533,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2004_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,2004
534,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2004_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,2004
535,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2004_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,2004
536,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2004_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,2004
537,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2004_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,2004
538,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2004_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,2004
539,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2004_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,2004
540,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2005_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,2005
541,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2005_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,2005
542,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2005_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,2005
543,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2005_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,2005
544,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2005_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,2005
545,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2005_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,2005
546,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2005_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,2005
547,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2005_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,2005
548,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2005_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,2005
549,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2005_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,2005
550,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2005_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,2005
551,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2005_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,2005
552,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2006_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,2006
553,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2006_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,2006
554,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2006_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,2006
555,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2006_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,2006
556,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2006_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,2006
557,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2006_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,2006
558,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2006_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,2006
559,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2006_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,2006
560,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2006_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,2006
561,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2006_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,2006
562,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2006_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,2006
563,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2006_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,2006
564,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2007_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,2007
565,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2007_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,2007
566,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2007_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,2007
567,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2007_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,2007
568,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2007_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,2007
569,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2007_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,2007
570,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2007_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,2007
571,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2007_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,2007
572,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2007_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,2007
573,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2007_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,2007
574,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2007_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,2007
575,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2007_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,2007
576,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2008_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,2008
577,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2008_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,2008
578,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2008_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,2008
579,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2008_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,2008
580,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2008_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,2008
581,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2008_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,2008
582,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2008_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,2008
583,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2008_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,2008
584,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2008_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,2008
585,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2008_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,2008
586,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2008_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,2008
587,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2008_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,2008
588,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2009_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,2009
589,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2009_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,2009
590,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2009_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,2009
591,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_2009_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,2009
